,date,sentiment,Count,ticker,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,diff,bin_sentiment,bin_diff
149,2014-12-04,-5,108,AAPL,115.77,117.2,115.29,115.49,42155776.0,0.0,1.0,110.42823039,111.792248439,109.970378178,110.161149933,42155776.0,-0.28,-1,-1
150,2014-12-05,66,83,AAPL,115.99,116.08,114.64,115.0,38318895.0,0.0,1.0,110.638079321,110.723926611,109.350369974,109.693759133,38318895.0,-0.99,1,-1
151,2014-12-08,14,122,AAPL,114.1,114.648,111.62,112.4,57664850.0,0.0,1.0,108.835286236,109.358000845,106.469716474,107.213726318,57664850.0,-1.7,1,-1
152,2014-12-09,-5,87,AAPL,110.19,114.3,109.35,114.12,60208036.0,0.0,1.0,105.105698425,109.026057991,104.304457054,108.854363411,60208036.0,3.93,-1,1
153,2014-12-10,36,158,AAPL,114.41,114.85,111.54,111.95,44565318.0,0.0,1.0,109.130982456,109.550680317,106.393407772,106.784489869,44565318.0,-2.46,1,-1
154,2014-12-11,26,133,AAPL,112.26,113.8,111.34,111.62,41471578.0,0.0,1.0,107.08018609,108.549128603,106.202636017,106.469716474,41471578.0,-0.64,1,-1
155,2014-12-12,50,129,AAPL,110.46,111.87,109.58,109.73,56028138.0,0.0,1.0,105.363240295,106.708181167,104.523844573,104.666923389,56028138.0,-0.73,1,-1
156,2014-12-15,76,153,AAPL,110.7,111.6,106.35,108.225,67218082.0,0.0,1.0,105.592166401,106.450639298,101.442880729,103.231365932,67218082.0,-2.475,1,-1
157,2014-12-16,48,125,AAPL,106.37,110.16,106.26,106.745,60790733.0,0.0,1.0,101.461957905,105.077082662,101.357033439,101.819654945,60790733.0,0.375,1,1
158,2014-12-17,12,46,AAPL,107.12,109.84,106.82,109.41,53411773.0,0.0,1.0,102.177351986,104.771847854,101.891194353,104.361688581,53411773.0,2.29,1,1
159,2014-12-18,-8,79,AAPL,111.87,112.65,110.66,112.65,59006218.0,0.0,1.0,106.708181167,107.452191012,105.55401205,107.452191012,59006218.0,0.78,-1,1
160,2014-12-19,27,87,AAPL,112.26,113.24,111.66,111.78,88429770.0,0.0,1.0,107.08018609,108.014967689,106.507870825,106.622333878,88429770.0,-0.48,1,-1
161,2014-12-22,78,134,AAPL,112.16,113.49,111.97,112.94,45167549.0,0.0,1.0,106.984800212,108.253432383,106.803567045,107.728810057,45167549.0,0.78,1,1
162,2014-12-23,41,138,AAPL,113.23,113.33,112.46,112.54,26028419.0,0.0,1.0,108.005429102,108.100814979,107.270957845,107.347266547,26028419.0,-0.69,1,-1
163,2014-12-24,4,92,AAPL,112.58,112.71,112.01,112.01,14479611.0,0.0,1.0,107.385420898,107.509422539,106.841721396,106.841721396,14479611.0,-0.57,1,-1
164,2014-12-26,7,47,AAPL,112.1,114.52,112.01,113.99,33720951.0,0.0,1.0,106.927568686,109.235906921,106.841721396,108.730361771,33720951.0,1.89,1,1
165,2014-12-29,40,101,AAPL,113.79,114.77,113.7,113.91,27598920.0,0.0,1.0,108.539590016,109.474371615,108.453742726,108.654053069,27598920.0,0.12,1,1
166,2014-12-30,24,52,AAPL,113.64,113.92,112.11,112.52,29881477.0,0.0,1.0,108.396511199,108.663591656,106.937107273,107.328189371,29881477.0,-1.12,1,-1
167,2014-12-31,32,61,AAPL,112.82,113.13,110.21,110.38,41403351.0,0.0,1.0,107.614347004,107.910043224,105.124775601,105.286931593,41403351.0,-2.44,1,-1
168,2015-01-02,1,9,AAPL,111.39,111.44,107.35,109.33,53204626.0,0.0,1.0,106.250328955,106.298021894,102.396739504,104.285379879,53204626.0,-2.06,1,-1
169,2015-01-05,69,97,AAPL,108.29,108.65,105.41,106.25,64285491.0,0.0,1.0,103.293366753,103.636755912,100.54625348,101.347494852,64285491.0,-2.04,1,-1
170,2015-01-06,6,67,AAPL,106.54,107.43,104.63,106.26,65797116.0,0.0,1.0,101.624113896,102.473048206,99.8022436359,101.357033439,65797116.0,-0.28,1,-1
171,2015-01-07,5,75,AAPL,107.2,108.2,106.695,107.75,40105934.0,0.0,1.0,102.253660688,103.207519463,101.771962006,102.778283014,40105934.0,0.55,1,1
172,2015-01-08,70,96,AAPL,109.23,112.15,108.7,111.89,59364547.0,0.0,1.0,104.189994001,106.975261624,103.68444885,106.727258343,59364547.0,2.66,1,1
173,2015-01-09,2,41,AAPL,112.67,113.25,110.21,112.01,53315099.0,0.0,1.0,107.471268188,108.024506277,105.124775601,106.841721396,53315099.0,-0.66,1,-1
174,2015-01-12,11,82,AAPL,112.6,112.63,108.8,109.25,49650790.0,0.0,1.0,107.404498073,107.433113837,103.779834728,104.209071177,49650790.0,-3.35,1,-1
175,2015-01-13,24,84,AAPL,111.43,112.8,108.91,110.22,67091928.0,0.0,1.0,106.288483306,107.595269828,103.884759193,105.134314189,67091928.0,-1.21,1,-1
176,2015-01-14,21,149,AAPL,109.04,110.49,108.5,109.8,48956588.0,0.0,1.0,104.008760834,105.391856058,103.493677095,104.733693503,48956588.0,0.76,1,1
177,2015-01-15,68,183,AAPL,110.0,110.06,106.66,106.82,60013996.0,0.0,1.0,104.924465258,104.981696785,101.738576949,101.891194353,60013996.0,-3.18,1,-1
178,2015-01-16,11,13,AAPL,107.03,107.58,105.2,105.99,78513345.0,0.0,1.0,102.091504696,102.616127022,100.345943138,101.09949157,78513345.0,-1.04,1,-1
179,2015-01-20,58,135,AAPL,107.84,108.9667,106.5,108.72,49899907.0,0.0,1.0,102.864130304,103.938842986,101.585959545,103.703526026,49899907.0,0.88,1,1
180,2015-01-21,51,213,AAPL,108.95,111.06,108.27,109.55,48575897.0,0.0,1.0,103.922913544,105.93555556,103.274289577,104.495228809,48575897.0,0.6,1,1
181,2015-01-22,24,72,AAPL,110.26,112.47,109.72,112.4,53796409.0,0.0,1.0,105.17246854,107.280496433,104.657384801,107.213726318,53796409.0,2.14,1,1
182,2015-01-23,5,30,AAPL,112.3,113.75,111.53,112.98,46464828.0,0.0,1.0,107.118340441,108.501435665,106.383869184,107.766964408,46464828.0,0.68,1,1
183,2015-01-26,23,153,AAPL,113.74,114.3626,112.8,113.1,55614979.0,0.0,1.0,108.491897077,109.08576955,107.595269828,107.881427461,55614979.0,-0.64,1,-1
184,2015-01-27,44,196,AAPL,112.42,112.48,109.03,109.14,95568749.0,0.0,1.0,107.232803494,107.29003502,103.999222246,104.104146712,95568749.0,-3.28,1,-1
185,2015-01-28,15,152,AAPL,117.625,118.12,115.31,115.31,146477063.0,0.0,1.0,112.197638418,112.669798512,109.989455354,109.989455354,146477063.0,-2.315,1,-1
186,2015-01-29,18,74,AAPL,116.32,119.19,115.56,118.9,84436432.0,0.0,1.0,110.952852717,113.690427401,110.227920047,113.413808356,84436432.0,2.58,1,1
187,2015-01-30,-14,19,AAPL,118.4,120.0,116.85,117.16,83745461.0,0.0,1.0,112.936878969,114.463053009,111.458397867,111.754094088,83745461.0,-1.24,-1,-1
188,2015-02-02,-19,47,AAPL,118.05,119.17,116.08,118.63,62739100.0,0.0,1.0,112.603028397,113.671350225,110.723926611,113.156266487,62739100.0,0.58,-1,1
189,2015-02-03,8,111,AAPL,118.5,119.09,117.61,118.65,51915749.0,0.0,1.0,113.032264846,113.595041523,112.183330536,113.175343662,51915749.0,0.15,1,1
190,2015-02-04,12,112,AAPL,118.5,120.51,118.309,119.56,70149743.0,0.0,1.0,113.032264846,114.949520984,112.85007782,114.043355148,70149743.0,1.06,1,1
191,2015-02-05,30,120,AAPL,120.02,120.23,119.25,119.94,42246245.0,0.47,1.0,114.930742834,115.131838118,114.193393459,114.854135107,42246245.0,-0.08,1,-1
192,2015-02-06,54,27,AAPL,120.02,120.25,118.45,118.93,43706567.0,0.0,1.0,114.930742834,115.15099005,113.427316186,113.88696255,43706567.0,-1.09,1,-1
193,2015-02-09,-10,72,AAPL,118.55,119.84,118.43,119.72,38889797.0,0.0,1.0,113.523075845,114.758375448,113.408164254,114.643463857,38889797.0,1.17,-1,1
194,2015-02-10,72,147,AAPL,120.17,122.15,120.16,122.02,62008506.0,0.0,1.0,115.074382322,116.970423572,115.064806357,116.845936016,62008506.0,1.85,1,1
195,2015-02-11,17,130,AAPL,122.77,124.92,122.5,124.88,73561797.0,0.0,1.0,117.564133459,119.622966129,117.305582379,119.584662265,73561797.0,2.11,1,1
196,2015-02-12,41,123,AAPL,126.06,127.48,125.57,126.46,74474466.0,0.0,1.0,120.714626243,122.074413402,120.245403913,121.097664879,74474466.0,0.4,1,1
197,2015-02-13,42,153,AAPL,127.28,127.28,125.65,127.08,54272219.0,0.0,1.0,121.882894083,121.882894083,120.32201164,121.691374765,54272219.0,-0.2,1,-1
198,2015-02-17,-3,70,AAPL,127.49,128.88,126.92,127.83,63152405.0,0.0,1.0,122.083989367,123.415048629,121.538159311,122.409572208,63152405.0,0.34,-1,1
199,2015-02-18,40,122,AAPL,127.625,128.78,127.45,128.715,44891737.0,0.0,1.0,122.213264907,123.31928897,122.045685504,123.257045191,44891737.0,1.09,1,1
200,2015-02-19,0,11,AAPL,128.48,129.03,128.33,128.45,37362381.0,0.0,1.0,123.032009992,123.558688117,122.888370504,123.003282095,37362381.0,-0.03,0,-1
201,2015-02-20,42,143,AAPL,128.62,129.5,128.05,129.495,48948419.0,0.0,1.0,123.166073515,124.008758515,122.620243458,124.003970532,48948419.0,0.875,1,1
202,2015-02-23,71,227,AAPL,130.02,133.0,129.66,133.0,70974110.0,0.0,1.0,124.506708742,127.360346583,124.16197397,127.360346583,70974110.0,2.98,1,1
203,2015-02-24,72,317,AAPL,132.94,133.6,131.17,132.17,69228130.0,0.0,1.0,127.302890788,127.934904538,125.607944822,126.565541413,69228130.0,-0.77,1,-1
204,2015-02-25,-6,53,AAPL,131.56,131.6,128.15,128.79,74711746.0,0.0,1.0,125.981407492,126.019711356,122.716003117,123.328864936,74711746.0,-2.77,-1,-1
205,2015-02-26,33,114,AAPL,128.785,130.87,126.61,130.415,91287529.0,0.0,1.0,123.324076953,125.320665845,121.241304368,124.884959396,91287529.0,1.63,1,1
206,2015-02-27,30,137,AAPL,130.0,130.57,128.24,128.46,62014847.0,0.0,1.0,124.487556811,125.033386867,122.802186811,123.012858061,62014847.0,-1.54,1,-1
207,2015-03-02,61,131,AAPL,129.25,130.28,128.3,129.09,48096663.0,0.0,1.0,123.769359367,124.755683856,122.859642606,123.616143913,48096663.0,-0.16,1,-1
208,2015-03-03,3,176,AAPL,128.96,129.52,128.09,129.36,37816283.0,0.0,1.0,123.491656356,124.027910447,122.658547322,123.874694992,37816283.0,0.4,1,1
209,2015-03-04,26,101,AAPL,129.1,129.56,128.32,128.54,31666340.0,0.0,1.0,123.625719879,124.066214311,122.878794538,123.089465788,31666340.0,-0.56,1,-1
210,2015-03-05,23,123,AAPL,128.58,128.75,125.76,126.41,56517146.0,0.0,1.0,123.127769652,123.290561072,120.427347265,121.049785049,56517146.0,-2.17,1,-1
211,2015-03-06,8,106,AAPL,128.4,129.37,126.26,126.6,72842060.0,0.0,1.0,122.955402265,123.884270958,120.906145561,121.231728402,72842060.0,-1.8,1,-1
212,2015-03-09,81,199,AAPL,127.96,129.57,125.06,127.14,88528487.0,0.0,1.0,122.534059765,124.075790276,119.757029652,121.748830561,88528487.0,-0.82,1,-1
213,2015-03-10,92,238,AAPL,126.41,127.22,123.8,124.51,68856582.0,0.0,1.0,121.049785049,121.825438288,118.550457947,119.230351527,68856582.0,-1.9,1,-1
214,2015-03-11,77,378,AAPL,124.75,124.77,122.11,122.24,68938974.0,0.0,1.0,119.460174709,119.47932664,116.932119709,117.056607266,68938974.0,-2.51,1,-1
215,2015-03-12,76,174,AAPL,122.31,124.9,121.63,124.45,48362719.0,0.0,1.0,117.123639027,119.603814197,116.472473345,119.172895731,48362719.0,2.14,1,1
216,2015-03-13,20,86,AAPL,124.4,125.3951,122.58,123.59,51827283.0,0.0,1.0,119.125015902,120.077920269,117.382190106,118.349362663,51827283.0,-0.81,1,-1
217,2015-03-16,47,194,AAPL,123.88,124.95,122.87,124.95,35874300.0,0.0,1.0,118.627065675,119.651694027,117.659893118,119.651694027,35874300.0,1.07,1,1
218,2015-03-17,32,218,AAPL,125.9,127.32,125.65,127.04,51023104.0,0.0,1.0,120.561410788,121.921197947,120.32201164,121.653070902,51023104.0,1.14,1,1
219,2015-03-18,56,172,AAPL,127.0,129.16,126.37,128.47,65270945.0,0.0,1.0,121.614767038,123.683175674,121.011481186,123.022434027,65270945.0,1.47,1,1
220,2015-03-19,43,91,AAPL,128.75,129.2451,127.4,127.495,45809490.0,0.0,1.0,123.290561072,123.764667144,121.997805674,122.08877735,45809490.0,-1.255,1,-1
221,2015-03-20,3,86,AAPL,128.25,128.4,125.16,125.9,68695136.0,0.0,1.0,122.811762777,122.955402265,119.852789311,120.561410788,68695136.0,-2.35,1,-1
222,2015-03-23,16,105,AAPL,127.12,127.85,126.52,127.21,37709674.0,0.0,1.0,121.729678629,122.42872414,121.155120674,121.815862322,37709674.0,0.09,1,1
223,2015-03-24,-1,106,AAPL,127.23,128.04,126.56,126.69,32842304.0,0.0,1.0,121.835014254,122.610667492,121.193424538,121.317912095,32842304.0,-0.54,-1,-1
224,2015-03-25,13,90,AAPL,126.54,126.82,123.38,123.38,51655177.0,0.0,1.0,121.174272606,121.442399652,118.148267379,118.148267379,51655177.0,-3.16,1,-1
225,2015-03-26,0,4,AAPL,122.76,124.88,122.6,124.24,47572869.0,0.0,1.0,117.554557493,119.584662265,117.401342038,118.971800447,47572869.0,1.48,0,1
226,2015-03-27,10,11,AAPL,124.57,124.7,122.91,123.25,39546151.0,0.0,1.0,119.287807322,119.412294879,117.698196981,118.023779822,39546151.0,-1.32,1,-1
227,2015-03-30,47,151,AAPL,124.05,126.4,124.0,126.37,47099670.0,0.0,1.0,118.789857095,121.040209083,118.741977265,121.011481186,47099670.0,2.32,1,1
228,2015-03-31,16,75,AAPL,126.09,126.49,124.355,124.43,42090553.0,0.0,1.0,120.74335414,121.126392777,119.081924055,119.1537438,42090553.0,-1.66,1,-1
229,2015-04-01,92,238,AAPL,124.82,125.12,123.1,124.25,40621437.0,0.0,1.0,119.52720647,119.814485447,117.880140334,118.981376413,40621437.0,-0.57,1,-1
230,2015-04-02,77,188,AAPL,125.03,125.56,124.19,125.32,32220131.0,0.0,1.0,119.728301754,120.235827947,118.923920618,120.006004765,32220131.0,0.29,1,1
231,2015-04-06,29,146,AAPL,124.47,127.51,124.33,127.35,37193975.0,0.0,1.0,119.192047663,122.103141299,119.05798414,121.949925845,37193975.0,2.88,1,1
232,2015-04-07,61,199,AAPL,127.64,128.1218,125.98,126.01,35012268.0,0.0,1.0,122.227628856,122.688998894,120.638018515,120.666746413,35012268.0,-1.63,1,-1
233,2015-04-08,27,127,AAPL,125.85,126.4,124.97,125.6,37329243.0,0.0,1.0,120.513530959,121.040209083,119.670845959,120.274131811,37329243.0,-0.25,1,-1
234,2015-04-09,-5,32,AAPL,125.85,126.58,124.66,126.56,32483974.0,0.0,1.0,120.513530959,121.21257647,119.373991015,121.193424538,32483974.0,0.71,-1,1
235,2015-04-10,0,34,AAPL,125.95,127.21,125.26,127.1,40187953.0,0.0,1.0,120.609290618,121.815862322,119.94854897,121.710526697,40187953.0,1.15,0,1
236,2015-04-13,33,135,AAPL,128.37,128.57,126.61,126.85,36365123.0,0.0,1.0,122.926674367,123.118193686,121.241304368,121.471127549,36365123.0,-1.52,1,-1
237,2015-04-14,23,43,AAPL,127.0,127.29,125.91,126.3,25524593.0,0.0,1.0,121.614767038,121.892470049,120.570986754,120.944449424,25524593.0,-0.7,1,-1
238,2015-04-15,147,160,AAPL,126.41,127.13,126.01,126.78,28970419.0,0.0,1.0,121.049785049,121.739254595,120.666746413,121.404095788,28970419.0,0.37,1,1
239,2015-04-16,30,195,AAPL,126.28,127.1,126.11,126.17,28368987.0,0.0,1.0,120.925297493,121.710526697,120.762506072,120.819961868,28368987.0,-0.11,1,-1
240,2015-04-17,35,76,AAPL,125.55,126.14,124.46,124.75,51957046.0,0.0,1.0,120.226251981,120.79123397,119.182471697,119.460174709,51957046.0,-0.8,1,-1
241,2015-04-20,18,31,AAPL,125.57,128.12,125.17,127.6,47054310.0,0.0,1.0,120.245403913,122.68727522,119.862365277,122.189324993,47054310.0,2.03,1,1
242,2015-04-21,105,152,AAPL,128.1,128.2,126.67,126.91,32435057.0,0.0,1.0,122.668123288,122.763882947,121.298760163,121.528583345,32435057.0,-1.19,1,-1
243,2015-04-22,-3,69,AAPL,126.99,128.87,126.32,128.62,37654505.0,0.0,1.0,121.605191072,123.405472663,120.963601356,123.166073515,37654505.0,1.63,-1,1
244,2015-04-23,16,76,AAPL,128.3,130.42,128.14,129.67,45770902.0,0.0,1.0,122.859642606,124.889747379,122.706427152,124.171549936,45770902.0,1.37,1,1
245,2015-04-24,41,171,AAPL,130.49,130.63,129.23,130.28,44525905.0,0.0,1.0,124.95677914,125.090842663,123.750207436,124.755683856,44525905.0,-0.21,1,-1
246,2015-04-27,15,202,AAPL,132.31,133.13,131.15,132.65,96954207.0,0.0,1.0,126.699604935,127.48483414,125.58879289,127.025187776,96954207.0,0.34,1,1
247,2015-04-28,12,50,AAPL,134.455,134.54,129.57,130.56,118923970.0,0.0,1.0,128.753649623,128.835045333,124.075790276,125.023810901,118923970.0,-3.895,1,-1
248,2015-04-29,31,185,AAPL,130.16,131.59,128.3,128.64,63386083.0,0.0,1.0,124.640772265,126.01013539,122.859642606,123.185225447,63386083.0,-1.52,1,-1
249,2015-04-30,24,101,AAPL,127.5,127.88,124.58,125.15,83195423.0,0.0,1.0,122.093565333,122.457452038,119.297383288,119.843213345,83195423.0,-2.35,1,-1
250,2015-05-01,26,63,AAPL,126.1,130.13,125.3,128.95,58512638.0,0.0,1.0,120.752930106,124.612044367,119.986852834,123.48208039,58512638.0,2.85,1,1
251,2015-05-04,39,36,AAPL,129.5,130.57,128.26,128.7,50988278.0,0.0,1.0,124.008758515,125.033386867,122.821338742,123.242681242,50988278.0,-0.8,1,-1
252,2015-05-05,-1,56,AAPL,128.15,128.4498,125.78,125.8,49271416.0,0.0,1.0,122.716003117,123.003090575,120.446499197,120.465651129,49271416.0,-2.35,-1,-1
253,2015-05-06,60,144,AAPL,126.56,126.75,123.36,125.01,72141010.0,0.0,1.0,121.193424538,121.37536789,118.129115447,119.709149822,72141010.0,-1.55,1,-1
254,2015-05-07,-5,24,AAPL,124.77,126.08,124.02,125.26,43940895.0,0.52,1.0,119.975328954,121.234988175,119.254150011,120.446499197,43940895.0,0.49,-1,1
255,2015-05-08,8,50,AAPL,126.68,127.62,126.11,127.62,55550382.0,0.0,1.0,121.811931329,122.715808938,121.263835333,122.715808938,55550382.0,0.94,1,1
256,2015-05-11,16,50,AAPL,127.39,127.56,125.625,126.32,42035757.0,0.0,1.0,122.494647395,122.658114622,120.797472949,121.465765437,42035757.0,-1.07,1,-1
257,2015-05-12,51,178,AAPL,125.6,126.88,124.82,125.865,48160032.0,0.0,1.0,120.773433651,122.004245714,120.023407551,121.028250211,48160032.0,0.265,1,1
258,2015-05-13,16,114,AAPL,126.15,127.19,125.87,126.01,34694235.0,0.0,1.0,121.302298209,122.30233301,121.033058071,121.16767814,34694235.0,-0.14,1,-1
259,2015-05-14,17,64,AAPL,127.41,128.95,127.16,128.95,45203456.0,0.0,1.0,122.513878834,123.994699597,122.273485853,123.994699597,45203456.0,1.54,1,1
260,2015-05-15,1,51,AAPL,129.07,129.49,128.21,128.77,38208034.0,0.0,1.0,124.110088227,124.513948436,123.283136373,123.82161665,38208034.0,-0.3,1,-1
261,2015-05-18,47,200,AAPL,128.38,130.72,128.36,130.19,50882918.0,0.0,1.0,123.4466036,125.696681902,123.427372161,125.187048782,50882918.0,1.81,1,1
262,2015-05-19,44,192,AAPL,130.69,130.88,129.64,130.07,44633240.0,0.0,1.0,125.667834744,125.85053341,124.658184224,125.071660151,44633240.0,-0.62,1,-1
263,2015-05-20,64,172,AAPL,130.0,130.98,129.34,130.06,36454932.0,0.0,1.0,125.004350117,125.946690602,124.369712647,125.062044432,36454932.0,0.06,1,1
264,2015-05-21,11,27,AAPL,130.07,131.63,129.83,131.39,39730364.0,0.0,1.0,125.071660151,126.571712353,124.84088289,126.340935091,39730364.0,1.32,1,1
265,2015-05-22,0,7,AAPL,131.6,132.97,131.4,132.54,45595972.0,0.0,1.0,126.542865195,127.860218731,126.35055081,127.446742804,45595972.0,0.94,0,1
266,2015-05-26,56,139,AAPL,132.6,132.91,129.12,129.62,70697560.0,0.0,1.0,127.504437119,127.802524416,124.158166824,124.638952786,70697560.0,-2.98,1,-1
267,2015-05-27,2,214,AAPL,130.34,132.26,130.05,132.045,45833246.0,0.0,1.0,125.331284571,127.177502665,125.052428713,126.970764701,45833246.0,1.705,1,1
268,2015-05-28,27,80,AAPL,131.86,131.95,131.1,131.78,30733309.0,0.0,1.0,126.792873895,126.879415369,126.062079233,126.715948141,30733309.0,-0.08,1,-1
269,2015-05-29,0,8,AAPL,131.23,131.45,129.9,130.28,50884452.0,0.0,1.0,126.187083583,126.398629407,124.908192924,125.273590256,50884452.0,-0.95,0,-1
270,2015-06-01,60,131,AAPL,131.2,131.39,130.05,130.535,32112797.0,0.0,1.0,126.158236426,126.340935091,125.052428713,125.518791096,32112797.0,-0.665,1,-1
271,2015-06-02,42,60,AAPL,129.86,130.655,129.32,129.96,33667627.0,0.0,1.0,124.869730047,125.634179727,124.350481208,124.96588724,33667627.0,0.1,1,1
272,2015-06-03,40,87,AAPL,130.66,130.94,129.9,130.12,30983542.0,0.0,1.0,125.638987587,125.908227725,124.908192924,125.119738748,30983542.0,-0.54,1,-1
273,2015-06-04,-1,60,AAPL,129.58,130.58,128.91,129.36,38450118.0,0.0,1.0,124.600489909,125.562061833,123.95623672,124.388944085,38450118.0,-0.22,-1,-1
274,2015-06-05,-10,35,AAPL,129.5,129.69,128.36,128.65,35626800.0,0.0,1.0,124.523564155,124.70626282,123.427372161,123.706228019,35626800.0,-0.85,-1,-1
275,2015-06-08,33,136,AAPL,128.9,129.21,126.83,127.8,52674786.0,0.0,1.0,123.946621,124.244708297,121.956167118,122.888891884,52674786.0,-1.1,1,-1
276,2015-06-09,50,196,AAPL,126.7,128.08,125.62,127.42,56075420.0,0.0,1.0,121.831162768,123.158132023,120.79266509,122.523494553,56075420.0,0.72,1,1
277,2015-06-10,20,107,AAPL,127.92,129.34,127.85,128.88,39087250.0,0.0,1.0,123.004280515,124.369712647,122.93697048,123.927389562,39087250.0,0.96,1,1
278,2015-06-11,4,18,AAPL,129.18,130.18,128.475,128.59,35390887.0,0.0,1.0,124.215861139,125.177433063,123.537952933,123.648533704,35390887.0,-0.59,1,-1
279,2015-06-12,22,51,AAPL,128.185,128.33,127.11,127.17,36886246.0,0.0,1.0,123.259097075,123.398525004,122.225407256,122.283101572,36886246.0,-1.015,1,-1
280,2015-06-15,34,116,AAPL,126.1,127.24,125.71,126.92,43988946.0,0.0,1.0,121.254219613,122.350411607,120.879206563,122.042708591,43988946.0,0.82,1,1
281,2015-06-16,-6,121,AAPL,127.03,127.85,126.37,127.6,31494131.0,0.0,1.0,122.148481503,122.93697048,121.513844033,122.696577499,31494131.0,0.57,-1,1
282,2015-06-17,24,101,AAPL,127.72,127.88,126.74,127.3,32918071.0,0.0,1.0,122.81196613,122.965817638,121.869625645,122.408105922,32918071.0,-0.42,1,-1
283,2015-06-18,26,45,AAPL,127.23,128.31,127.22,127.88,35407220.0,0.0,1.0,122.340795887,123.379293565,122.331180168,122.965817638,35407220.0,0.65,1,1
284,2015-06-19,24,54,AAPL,127.71,127.82,126.4,126.6,54716887.0,0.0,1.0,122.802350411,122.908123323,121.54269119,121.735005575,54716887.0,-1.11,1,-1
285,2015-06-22,83,107,AAPL,127.49,128.06,127.08,127.61,34039345.0,0.0,1.0,122.590804588,123.138900584,122.196560099,122.706193218,34039345.0,0.12,1,1
286,2015-06-23,71,265,AAPL,127.48,127.61,126.8792,127.03,30268863.0,0.0,1.0,122.581188868,122.706193218,122.003476456,122.148481503,30268863.0,-0.45,1,-1
287,2015-06-24,35,201,AAPL,127.21,129.8,127.12,128.11,55280855.0,0.0,1.0,122.321564449,124.812035732,122.235022976,123.18697918,55280855.0,0.9,1,1
288,2015-06-25,1,34,AAPL,128.86,129.2,127.5,127.5,31938100.0,0.0,1.0,123.908158123,124.235092578,122.600420307,122.600420307,31938100.0,-1.36,1,-1
289,2015-06-26,18,74,AAPL,127.67,127.99,126.51,126.75,44066841.0,0.0,1.0,122.763887534,123.07159055,121.648464102,121.879241364,44066841.0,-0.92,1,-1
290,2015-06-29,48,97,AAPL,125.46,126.47,124.48,124.53,49161427.0,0.0,1.0,120.638813582,121.610001225,119.696473096,119.744551693,49161427.0,-0.93,1,-1
291,2015-06-30,23,80,AAPL,125.57,126.12,124.86,125.425,44370682.0,0.0,1.0,120.744586494,121.273451052,120.061870428,120.605158565,44370682.0,-0.145,1,-1
292,2015-07-01,-2,32,AAPL,126.9,126.94,125.99,126.6,30238811.0,0.0,1.0,122.023477152,122.061940029,121.148446702,121.735005575,30238811.0,-0.3,-1,-1
293,2015-07-02,0,8,AAPL,126.43,126.69,125.77,126.44,27210952.0,0.0,1.0,121.571538348,121.821547048,120.936900878,121.581154067,27210952.0,0.00999999999999,0,1
294,2015-07-06,-4,100,AAPL,124.94,126.23,124.85,126.0,28060431.0,0.0,1.0,120.138796181,121.379223963,120.052254708,121.158062421,28060431.0,1.06,-1,1
295,2015-07-07,15,65,AAPL,125.89,126.15,123.77,125.69,46946811.0,0.0,1.0,121.052289509,121.302298209,119.01375703,120.859975124,46946811.0,-0.2,1,-1
296,2015-07-08,30,54,AAPL,124.48,124.64,122.54,122.57,60761614.0,0.0,1.0,119.696473096,119.850324604,117.831023564,117.859870722,60761614.0,-1.91,1,-1
297,2015-07-09,128,157,AAPL,123.85,124.06,119.22,120.07,78595038.0,0.0,1.0,119.090682784,119.292612888,114.638604776,115.455940912,78595038.0,-3.78,1,-1
298,2015-07-10,28,94,AAPL,121.94,123.85,121.21,123.28,61354474.0,0.0,1.0,117.25408041,119.090682784,116.552132905,118.542586788,61354474.0,1.34,1,1
299,2015-07-13,17,70,AAPL,125.03,125.755,124.32,125.66,41440538.0,0.0,1.0,120.225337655,120.9224773,119.542621589,120.831127967,41440538.0,0.63,1,1
300,2015-07-14,-7,63,AAPL,126.04,126.37,125.04,125.61,31768139.0,0.0,1.0,121.196525298,121.513844033,120.234953374,120.783049371,31768139.0,-0.43,-1,-1
301,2015-07-15,24,39,AAPL,125.72,127.15,125.58,126.82,33649200.0,0.0,1.0,120.888822282,122.263870133,120.754202213,121.946551399,33649200.0,1.1,1,1
302,2015-07-16,4,137,AAPL,127.74,128.57,127.35,128.51,36222447.0,0.0,1.0,122.831197569,123.629302266,122.456184518,123.57160795,36222447.0,0.77,1,1
303,2015-07-17,23,131,AAPL,129.08,129.62,128.31,129.62,46164710.0,0.0,1.0,124.119703947,124.638952786,123.379293565,124.638952786,46164710.0,0.54,1,1
304,2015-07-20,81,215,AAPL,130.97,132.97,130.7,132.07,58900203.0,0.0,1.0,125.937074883,127.860218731,125.677450464,126.994803999,58900203.0,1.1,1,1
305,2015-07-21,56,120,AAPL,132.85,132.92,130.32,130.75,76756427.0,0.0,1.0,127.7448301,127.812140135,125.312053132,125.72552906,76756427.0,-2.1,1,-1
306,2015-07-22,30,220,AAPL,121.99,125.5,121.99,125.22,115450607.0,0.0,1.0,117.302159006,120.677276459,117.302159006,120.40803632,115450607.0,3.23,1,1
307,2015-07-23,-2,108,AAPL,126.2,127.09,125.06,125.16,50999452.0,0.0,1.0,121.350376806,122.206175818,120.254184812,120.350342005,50999452.0,-1.04,-1,-1
